Ticker,Date,Open,High,Low,Close,Adj Close,Volume
INR=X,2019-01-01,69.70999908447266,69.7300033569336,69.43000030517578,69.70999908447266,69.70999908447266,0.0
JPY=X,2019-01-01,109.62999725341795,109.63400268554688,109.58999633789062,109.62999725341795,109.62999725341795,0.0
EUR=X,2019-01-01,0.8700000047683716,0.872219979763031,0.8658000230789185,0.8700900077819824,0.8700900077819824,0.0
GBP=X,2019-01-01,0.7843000292778015,0.7864999771118164,0.7839000225067139,0.7850499749183655,0.7850499749183655,0.0
AUD=X,2019-01-01,1.4200999736785889,1.4255000352859497,1.4063999652862549,1.4200999736785889,1.4200999736785889,0.0
CAD=X,2019-01-01,1.3394299745559692,1.3645999431610107,1.3263100385665894,1.3394299745559692,1.3394299745559692,0.0
CHF=X,2019-01-01,0.9835100173950196,0.9836999773979188,0.9811000227928162,0.9835100173950196,0.9835100173950196,0.0
CNY=X,2019-01-01,6.877600193023682,6.877600193023682,6.873000144958496,6.877600193023682,6.877600193023682,0.0
HKD=X,2019-01-01,7.831399917602539,7.832300186157227,7.828700065612793,7.831999778747559,7.831999778747559,0.0
SGD=X,2019-01-01,1.3623000383377075,1.367799997329712,1.3615000247955322,1.3622000217437744,1.3622000217437744,0.0
INR=X,2019-01-02,69.44300079345703,70.23300170898438,69.44300079345703,69.70999908447266,69.70999908447266,0.0
JPY=X,2019-01-02,109.66000366210938,109.67400360107422,108.7300033569336,109.66799926757812,109.66799926757812,0.0
EUR=X,2019-01-02,0.8725000023841858,0.8813899755477905,0.8697919845581055,0.8724700212478638,0.8724700212478638,0.0
GBP=X,2019-01-02,0.7841699719429016,0.7946199774742126,0.7828800082206726,0.7840499877929688,0.7840499877929688,0.0
AUD=X,2019-01-02,1.4190000295639038,1.4316999912261963,1.4187999963760376,1.4188599586486816,1.4188599586486816,0.0
CAD=X,2019-01-02,1.3624999523162842,1.3659600019454956,1.356899976730347,1.3625400066375732,1.3625400066375732,0.0
CHF=X,2019-01-02,0.9818000197410583,0.9892500042915344,0.9793999791145324,0.9819999933242798,0.9819999933242798,0.0
CNY=X,2019-01-02,6.877500057220459,6.878499984741211,6.843299865722656,6.877500057220459,6.877500057220459,0.0
HKD=X,2019-01-02,7.833459854125977,7.837500095367432,7.832300186157227,7.833320140838623,7.833320140838623,0.0
SGD=X,2019-01-02,1.3628000020980835,1.3664000034332275,1.3624999523162842,1.3624000549316406,1.3624000549316406,0.0
INR=X,2019-01-03,69.95999908447266,70.51000213623047,69.95999908447266,69.95999908447266,69.95999908447266,0.0
JPY=X,2019-01-03,107.4499969482422,108.27100372314452,106.7760009765625,107.44100189208984,107.44100189208984,0.0
EUR=X,2019-01-03,0.8835999965667725,0.8835999965667725,0.8764899969100952,0.8835399746894836,0.8835399746894836,0.0
GBP=X,2019-01-03,0.798799991607666,0.798799991607666,0.7912499904632568,0.7986000180244446,0.7986000180244446,0.0
AUD=X,2019-01-03,1.4450700283050537,1.445199966430664,1.4246000051498413,1.4452999830245972,1.4452999830245972,0.0
CAD=X,2019-01-03,1.3630000352859497,1.364400029182434,1.3473600149154663,1.3631199598312378,1.3631199598312378,0.0
CHF=X,2019-01-03,0.9891600012779236,0.9897699952125548,0.984499990940094,0.9886999726295472,0.9886999726295472,0.0
CNY=X,2019-01-03,6.861100196838379,6.881700038909912,6.861100196838379,6.861100196838379,6.861100196838379,0.0
HKD=X,2019-01-03,7.83459997177124,7.835299968719482,7.829899787902832,7.835400104522705,7.835400104522705,0.0
SGD=X,2019-01-03,1.3675199747085571,1.367799997329712,1.3631000518798828,1.3671000003814695,1.3671000003814695,0.0
INR=X,2019-01-04,70.10050201416016,70.13030242919922,69.5999984741211,70.30000305175781,70.30000305175781,0.0
JPY=X,2019-01-04,107.86599731445312,108.58300018310548,107.51300048828124,107.80799865722656,107.80799865722656,0.0
EUR=X,2019-01-04,0.8778899908065796,0.8812000155448914,0.8758299946784973,0.8778799772262573,0.8778799772262573,0.0
GBP=X,2019-01-04,0.7918300032615662,0.7925300002098083,0.7849500179290771,0.7918400168418884,0.7918400168418884,0.0
AUD=X,2019-01-04,1.4270999431610107,1.4296000003814695,1.406000018119812,1.427299976348877,1.427299976348877,0.0
CAD=X,2019-01-04,1.347599983215332,1.34906005859375,1.3381400108337402,1.3478800058364868,1.3478800058364868,0.0
CHF=X,2019-01-04,0.9872599840164183,0.9906799793243408,0.9851999878883362,0.9871000051498412,0.9871000051498412,0.0
CNY=X,2019-01-04,6.870999813079834,6.870999813079834,6.854899883270264,6.871099948883057,6.871099948883057,0.0
HKD=X,2019-01-04,7.831099987030029,7.834569931030273,7.827360153198242,7.830900192260742,7.830900192260742,0.0
SGD=X,2019-01-04,1.3645999431610107,1.3646999597549438,1.3590999841690063,1.3640999794006348,1.3640999794006348,0.0
INR=X,2019-01-07,69.5250015258789,69.91999816894531,69.08000183105469,69.5250015258789,69.5250015258789,0.0
JPY=X,2019-01-07,108.48899841308594,108.625,108.03600311279295,108.52200317382812,108.52200317382812,0.0
EUR=X,2019-01-07,0.8762000203132629,0.8767899870872498,0.8715000152587891,0.8763899803161621,0.8763899803161621,0.0
GBP=X,2019-01-07,0.7853699922561646,0.7858999967575073,0.7820000052452087,0.7852399945259094,0.7852399945259094,0.0
AUD=X,2019-01-07,1.4033000469207764,1.4053800106048584,1.399799942970276,1.403749942779541,1.403749942779541,0.0
CAD=X,2019-01-07,1.3368899822235107,1.3375999927520752,1.328819990158081,1.3369300365447998,1.3369300365447998,0.0
CHF=X,2019-01-07,0.9857699871063232,0.9857699871063232,0.9789000153541564,0.985759973526001,0.985759973526001,0.0
CNY=X,2019-01-07,6.868400096893311,6.869699954986572,6.839600086212158,6.868400096893311,6.868400096893311,0.0
HKD=X,2019-01-07,7.832600116729736,7.837299823760986,7.832600116729736,7.832600116729736,7.832600116729736,0.0
SGD=X,2019-01-07,1.358299970626831,1.3589999675750732,1.3553999662399292,1.3583999872207642,1.3583999872207642,0.0
INR=X,2019-01-08,69.80999755859375,70.23400115966797,69.72000122070312,69.80999755859375,69.80999755859375,0.0
JPY=X,2019-01-08,108.64299774169922,109.0770034790039,108.4499969482422,108.61599731445312,108.61599731445312,0.0
EUR=X,2019-01-08,0.8711299896240234,0.8752999901771545,0.8705999851226807,0.8711000084877014,0.8711000084877014,0.0
GBP=X,2019-01-08,0.7820500135421753,0.7864800095558167,0.781719982624054,0.7821000218391418,0.7821000218391418,0.0
AUD=X,2019-01-08,1.3993799686431885,1.4049099683761597,1.3983999490737915,1.399399995803833,1.399399995803833,0.0
CAD=X,2019-01-08,1.329669952392578,1.3319000005722046,1.32669997215271,1.3295999765396118,1.3295999765396118,0.0
CHF=X,2019-01-08,0.979290008544922,0.983330011367798,0.9787999987602234,0.979099988937378,0.979099988937378,0.0
CNY=X,2019-01-08,6.849999904632568,6.859799861907959,6.834199905395508,6.849999904632568,6.849999904632568,0.0
HKD=X,2019-01-08,7.835599899291992,7.839200019836426,7.83430004119873,7.835299968719482,7.835299968719482,0.0
SGD=X,2019-01-08,1.3554999828338623,1.3593000173568726,1.3549000024795532,1.3552000522613523,1.3552000522613523,0.0
INR=X,2019-01-09,70.125,70.62999725341797,70.01000213623047,70.33000183105469,70.33000183105469,0.0
JPY=X,2019-01-09,108.7509994506836,108.9800033569336,108.06400299072266,108.7760009765625,108.7760009765625,0.0
EUR=X,2019-01-09,0.8728100061416626,0.8740000128746033,0.8665400147438049,0.8729000091552734,0.8729000091552734,0.0
GBP=X,2019-01-09,0.7850000262260437,0.786300003528595,0.7810699939727783,0.7850599884986877,0.7850599884986877,0.0
AUD=X,2019-01-09,1.3961999416351318,1.399799942970276,1.3899999856948853,1.3960000276565552,1.3960000276565552,0.0
CAD=X,2019-01-09,1.324779987335205,1.325410008430481,1.318019986152649,1.3246999979019165,1.3246999979019165,0.0
CHF=X,2019-01-09,0.9806900024414062,0.9817000031471252,0.9734699726104736,0.9807699918746948,0.9807699918746948,0.0
CNY=X,2019-01-09,6.852200031280518,6.85230016708374,6.816400051116943,6.852200031280518,6.852200031280518,0.0
HKD=X,2019-01-09,7.839000225067139,7.84060001373291,7.8365797996521,7.839099884033203,7.839099884033203,0.0
SGD=X,2019-01-09,1.3569999933242798,1.357800006866455,1.3530000448226929,1.357100009918213,1.357100009918213,0.0
INR=X,2019-01-10,70.55049896240234,70.63999938964844,70.31999969482422,70.55049896240234,70.55049896240234,0.0
JPY=X,2019-01-10,108.16200256347656,108.322998046875,107.77300262451172,108.18900299072266,108.18900299072266,0.0
EUR=X,2019-01-10,0.8654099702835083,0.8687000274658203,0.8641999959945679,0.8654299974441528,0.8654299974441528,0.0
GBP=X,2019-01-10,0.781279981136322,0.7855100035667419,0.7811800241470337,0.7812700271606445,0.7812700271606445,0.0
AUD=X,2019-01-10,1.393440008163452,1.3992999792099,1.389299988746643,1.3935999870300293,1.3935999870300293,0.0
CAD=X,2019-01-10,1.3213200569152832,1.325629949569702,1.3207000494003296,1.3211499452590942,1.3211499452590942,0.0
CHF=X,2019-01-10,0.9728000164031982,0.9822900295257568,0.9715999960899352,0.9739500284194946,0.9739500284194946,0.0
CNY=X,2019-01-10,6.815700054168701,6.820899963378906,6.772500038146973,6.815599918365479,6.815599918365479,0.0
HKD=X,2019-01-10,7.837250232696533,7.839900016784668,7.836800098419189,7.837299823760986,7.837299823760986,0.0
SGD=X,2019-01-10,1.3526999950408936,1.3545000553131104,1.3497999906539917,1.3525999784469604,1.3525999784469604,0.0
INR=X,2019-01-11,70.41000366210938,70.56999969482422,70.3499984741211,70.72000122070312,70.72000122070312,0.0
JPY=X,2019-01-11,108.28700256347656,108.5709991455078,108.15399932861328,108.2979965209961,108.2979965209961,0.0
EUR=X,2019-01-11,0.8684200048446655,0.8726199865341187,0.8666260242462158,0.8687999844551086,0.8687999844551086,0.0
